?cluster	?metatype	?type	?mention_span	?type_statement_confidence	?cluster_membership_confidence	?mention_type_justification_confidence
cluster-NILE21233	Entity	PER.Politician	IC001V9CI:IC001V9CK_21:(143,267)-(267,283)	"1.0"	"1.0"	"1.0"
cluster-NILE21233	Entity	PER.Politician	IC001V9CI:IC001V9CK_21:(149,2)-(446,337)	"1.0"	"1.0"	"1.0"
cluster-NILE21233	Entity	PER.Politician	IC001V9CI:IC001V9CK_22:(154,7)-(445,331)	"1.0"	"1.0"	"1.0"
cluster-NILE21233	Entity	PER.Politician	IC001V9CI:IC001V9CL:(1,0)-(17,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21233	Entity	PER.Politician	IC001V9CI:IC001V9CL:(808,0)-(833,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21233	Entity	PER.Politician	IC001V9CI:IC001V9CL:(837,0)-(850,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21234	Entity	VEH.Aircraft.Drone	IC001V9CI:IC001V9CL:(296,0)-(324,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21235	Entity	PER.ProfessionalPosition.Minister	IC001V9CI:IC001V9CK_24:(324,81)-(372,189)	"1.0"	"1.0"	"1.0"
cluster-NILE21235	Entity	PER.ProfessionalPosition.Minister	IC001V9CI:IC001V9CL:(1440,0)-(1466,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21235	Entity	PER.ProfessionalPosition.Minister	IC001V9CI:IC001V9CL:(700,0)-(737,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21235	Entity	PER.ProfessionalPosition.Minister	IC001V9CI:IC001V9CL:(740,0)-(754,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21236	Entity	PER	IC001V9CI:IC001V9CK_20:(465,111)-(521,119)	"1.0"	"1.0"	"1.0"
cluster-NILE21236	Entity	PER	IC001V9CI:IC001V9CK_21:(272,293)-(382,308)	"1.0"	"1.0"	"1.0"
cluster-NILE21236	Entity	PER	IC001V9CI:IC001V9CL:(1114,0)-(1125,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21236	Entity	PER	IC001V9CI:IC001V9CL:(1175,0)-(1185,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21236	Entity	PER	IC001V9CI:IC001V9CL:(969,0)-(986,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21236	Entity	PER	IC001V9CI:IC001V9CL:(988,0)-(999,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21237	Entity	PER.Politician.HeadOfGovernment	IC001V9CI:IC001V9CL:(130,0)-(151,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21237	Entity	PER.Politician.HeadOfGovernment	IC001V9CI:IC001V9CL:(154,0)-(167,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21237	Entity	PER.Politician.HeadOfGovernment	IC001V9CI:IC001V9CL:(1548,0)-(1560,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21237	Entity	PER.Politician.HeadOfGovernment	IC001V9CI:IC001V9CL:(1573,0)-(1574,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21237	Entity	PER.Politician.HeadOfGovernment	IC001V9CI:IC001V9CL:(61,0)-(66,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21238	Entity	PER	IC001V9CI:IC001V9CL:(393,0)-(452,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21238	Entity	PER	IC001V9CI:IC001V9CL:(455,0)-(459,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21239	Entity	PER	IC001V9CI:IC001V9CK_22:(308,266)-(328,288)	"1.0"	"1.0"	"1.0"
cluster-NILE21240	Entity	PER	IC001V9CI:IC001V9CK_23:(157,268)-(322,285)	"1.0"	"1.0"	"1.0"
cluster-NILE21240	Entity	PER	IC001V9CI:IC001V9CK_23:(162,270)-(448,313)	"1.0"	"1.0"	"1.0"
cluster-NILE21240	Entity	PER	IC001V9CI:IC001V9CK_23:(222,18)-(393,333)	"1.0"	"1.0"	"1.0"
cluster-NILE21241	Entity	SID.Political.Opposition	IC001V9CI:IC001V9CK_21:(209,290)-(270,304)	"1.0"	"1.0"	"1.0"
cluster-NILE21241	Entity	SID.Political.Opposition	IC001V9CI:IC001V9CL:(10,0)-(17,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21241	Entity	SID.Political.Opposition	IC001V9CI:IC001V9CL:(1178,0)-(1185,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21241	Entity	SID.Political.Opposition	IC001V9CI:IC001V9CL:(817,0)-(824,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21241	Entity	SID.Political.Opposition	IC001V9CI:IC001V9CL:(979,0)-(986,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21242	Entity	ORG.CommercialOrganization	IC001V9CI:IC001V9CL:(644,0)-(652,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21242	Entity	PER.ProfessionalPosition.Journalist	IC001V9CI:IC001V9CK_24:(4,72)-(589,337)	"1.0"	"1.0"	"1.0"
cluster-NILE21243	Entity	PER	IC001V9CI:IC001V9CL:(1480,0)-(1492,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21244	Entity	VEH.Aircraft.Drone	IC001V9CI:IC001V9CL:(1417,0)-(1437,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21244	Entity	VEH.Aircraft.Drone	IC001V9CI:IC001V9CL:(517,0)-(526,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21244	Entity	VEH.Aircraft.Drone	IC001V9CI:IC001V9CL:(941,0)-(950,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21245	Entity	LOC.Position.CrimeScene	IC001V9CI:IC001V9CL:(432,0)-(452,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21246	Entity	GPE.Country.Country	IC001V9CI:IC001V9CL:(148,0)-(151,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21246	Entity	GPE.Country.Country	IC001V9CI:IC001V9CL:(256,0)-(265,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21246	Entity	GPE.Country.Country	IC001V9CI:IC001V9CL:(712,0)-(721,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21246	Entity	GPE.Country.Country	IC001V9CI:IC001V9CL:(80,0)-(88,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21247	Entity	PER	IC001V9CI:IC001V9CL:(1351,0)-(1371,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21247	Entity	PER	IC001V9CI:IC001V9CL:(1378,0)-(1437,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21248	Entity	FAC.Building.GovernmentBuilding	IC001V9CI:IC001V9CL:(611,0)-(629,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21249	Entity	PER.ProfessionalPosition.Journalist	IC001V9CI:IC001V9CK_20:(176,9)-(284,325)	"1.0"	"1.0"	"1.0"
cluster-NILE21250	Entity	PER.ProfessionalPosition.Journalist	IC001V9CI:IC001V9CK_20:(194,203)-(370,335)	"1.0"	"1.0"	"1.0"
cluster-NILE21251	Entity	PER.ProfessionalPosition.Journalist	IC001V9CI:IC001V9CK_20:(506,255)-(593,331)	"1.0"	"1.0"	"1.0"
cluster-NILE21252	Entity	PER.ProfessionalPosition.Journalist	IC001V9CI:IC001V9CK_20:(36,273)-(122,335)	"1.0"	"1.0"	"1.0"
cluster-NILE21253	Entity	PER.ProfessionalPosition.Journalist	IC001V9CI:IC001V9CK_20:(24,193)-(175,332)	"1.0"	"1.0"	"1.0"
cluster-NILE21254	Entity	PER.ProfessionalPosition.Journalist	IC001V9CI:IC001V9CK_20:(9,75)-(174,333)	"1.0"	"1.0"	"1.0"
cluster-NILE21255	Entity	PER.ProfessionalPosition.Journalist	IC001V9CI:IC001V9CK_20:(41,29)-(100,81)	"1.0"	"1.0"	"1.0"
cluster-NILE21256	Entity	PER	IC001V9CI:IC001V9CL:(875,0)-(887,0)	"1.0"	"1.0"	"1.0"
cluster-NILE21257	Entity	VEH.Aircraft.Drone	IC001V9CI:IC001V9CL:(1410,0)-(1437,0)	"1.0"	"1.0"	"1.0"
cluster-NILR21230	Relation	GeneralAffiliation.MemberOriginReligionEthnicity	IC001V9CI:IC001V9CK:(82.623,0)-(89.281,0)	"1.0"	"1.0"	"1.0"
cluster-NILR21230	Relation	GeneralAffiliation.MemberOriginReligionEthnicity	IC001V9CI:IC001V9CL:(10,0)-(17,0)	"1.0"	"1.0"	"1.0"
cluster-NILR21230	Relation	GeneralAffiliation.MemberOriginReligionEthnicity	IC001V9CI:IC001V9CL:(817,0)-(824,0)	"1.0"	"1.0"	"1.0"
cluster-NILR21231	Relation	OrganizationAffiliation.EmploymentMembership.Employment	IC001V9CI:IC001V9CL:(712,0)-(721,0)	"1.0"	"1.0"	"1.0"
cluster-NILR21232	Relation	GeneralAffiliation.MemberOriginReligionEthnicity	IC001V9CI:IC001V9CL:(1178,0)-(1185,0)	"1.0"	"1.0"	"1.0"
cluster-NILR21232	Relation	GeneralAffiliation.MemberOriginReligionEthnicity	IC001V9CI:IC001V9CL:(979,0)-(986,0)	"1.0"	"1.0"	"1.0"
cluster-NILV21230	Event	Conflict.Attack.Bombing	IC001V9CI:IC001V9CL:(114,0)-(121,0)	"1.0"	"1.0"	"1.0"
cluster-NILV21230	Event	Conflict.Attack.Bombing	IC001V9CI:IC001V9CL:(284,0)-(290,0)	"1.0"	"1.0"	"1.0"
cluster-NILV21230	Event	Conflict.Attack.Bombing	IC001V9CI:IC001V9CL:(444,0)-(452,0)	"1.0"	"1.0"	"1.0"
cluster-NILV21230	Event	Conflict.Attack.Bombing	IC001V9CI:IC001V9CL:(45,0)-(52,0)	"1.0"	"1.0"	"1.0"
cluster-NILV21230	Event	Conflict.Attack.Bombing	IC001V9CI:IC001V9CL:(690,0)-(697,0)	"1.0"	"1.0"	"1.0"
cluster-NILV21231	Event	Contact.MediaStatement.Broadcast	IC001V9CI:IC001V9CK:(79.257,0)-(81.566,0)	"1.0"	"1.0"	"1.0"
cluster-NILV21231	Event	Contact.MediaStatement.Broadcast	IC001V9CI:IC001V9CL:(785,0)-(793,0)	"1.0"	"1.0"	"1.0"
cluster-NILV21231	Event	Contact.MediaStatement.Broadcast	IC001V9CI:IC001V9CL:(852,0)-(859,0)	"1.0"	"1.0"	"1.0"
cluster-NILV21232	Event	Justice.ArrestJailDetain.ArrestJailDetain	IC001V9CI:IC001V9CL:(826,0)-(833,0)	"1.0"	"1.0"	"1.0"
cluster-NILV21233	Event	Justice.ArrestJailDetain.ArrestJailDetain	IC001V9CI:IC001V9CL:(880,0)-(887,0)	"1.0"	"1.0"	"1.0"
cluster-NILV21234	Event	Justice.ArrestJailDetain.ArrestJailDetain	IC001V9CI:IC001V9CL:(1484,0)-(1492,0)	"1.0"	"1.0"	"1.0"
cluster-NILV21235	Event	Contact.MediaStatement.Broadcast	IC001V9CI:IC001V9CK:(100.92,0)-(105.574,0)	"1.0"	"1.0"	"1.0"
cluster-NILV21235	Event	Contact.MediaStatement.Broadcast	IC001V9CI:IC001V9CL:(634,0)-(652,0)	"1.0"	"1.0"	"1.0"
cluster-NILV21236	Event	Contact.Discussion.Correspondence	IC001V9CI:IC001V9CK:(90.489,0)-(93.786,0)	"1.0"	"1.0"	"1.0"
cluster-NILV21237	Event	Contact.Discussion	IC001V9CI:IC001V9CK:(80.105,0)-(82.785,0)	"1.0"	"1.0"	"1.0"
