metatype	system_or_gold1	cluster1	system_or_gold2	cluster2	similarity
Entity	system	cluster-NILE21965	system	cluster-NILE21978	0
Entity	system	cluster-NILE21966	system	cluster-NILE21960	0
Entity	system	cluster-NILE21966	system	cluster-NILE21961	0
Entity	system	cluster-NILE21966	system	cluster-NILE21962	0
Entity	system	cluster-NILE21966	system	cluster-NILE21963	0
Entity	system	cluster-NILE21966	system	cluster-NILE21964	0
Entity	system	cluster-NILE21966	system	cluster-NILE21965	0
Entity	system	cluster-NILE21966	system	cluster-NILE21966	4
Entity	system	cluster-NILE21966	system	cluster-NILE21967	0
Entity	system	cluster-NILE21966	system	cluster-NILE21968	0
Entity	system	cluster-NILE21966	system	cluster-NILE21969	0
Entity	system	cluster-NILE21966	system	cluster-NILE21970	0
Entity	system	cluster-NILE21966	system	cluster-NILE21971	0
Entity	system	cluster-NILE21966	system	cluster-NILE21972	0
Entity	system	cluster-NILE21966	system	cluster-NILE21973	0
Entity	system	cluster-NILE21966	system	cluster-NILE21974	0
Entity	system	cluster-NILE21966	system	cluster-NILE21975	0
Entity	system	cluster-NILE21966	system	cluster-NILE21977	0
Entity	system	cluster-NILE21966	system	cluster-NILE21978	0
Entity	system	cluster-NILE21967	system	cluster-NILE21960	0
Entity	system	cluster-NILE21967	system	cluster-NILE21961	0
Entity	system	cluster-NILE21967	system	cluster-NILE21962	0
Entity	system	cluster-NILE21967	system	cluster-NILE21963	0
Entity	system	cluster-NILE21967	system	cluster-NILE21964	0
Entity	system	cluster-NILE21967	system	cluster-NILE21965	0
Entity	system	cluster-NILE21967	system	cluster-NILE21966	0
Entity	system	cluster-NILE21967	system	cluster-NILE21967	1
Entity	system	cluster-NILE21967	system	cluster-NILE21968	0
Entity	system	cluster-NILE21967	system	cluster-NILE21969	0
Entity	system	cluster-NILE21967	system	cluster-NILE21970	0
Entity	system	cluster-NILE21967	system	cluster-NILE21971	0
Entity	system	cluster-NILE21967	system	cluster-NILE21972	0
Entity	system	cluster-NILE21967	system	cluster-NILE21973	0
Entity	system	cluster-NILE21967	system	cluster-NILE21974	0
Entity	system	cluster-NILE21967	system	cluster-NILE21975	0
Entity	system	cluster-NILE21967	system	cluster-NILE21977	0
Entity	system	cluster-NILE21967	system	cluster-NILE21978	0
Entity	system	cluster-NILE21968	system	cluster-NILE21960	0
Entity	system	cluster-NILE21968	system	cluster-NILE21961	0
Entity	system	cluster-NILE21968	system	cluster-NILE21962	0
Entity	system	cluster-NILE21968	system	cluster-NILE21963	0
Entity	system	cluster-NILE21968	system	cluster-NILE21964	0
Entity	system	cluster-NILE21968	system	cluster-NILE21965	0
Entity	system	cluster-NILE21968	system	cluster-NILE21966	0
Entity	system	cluster-NILE21968	system	cluster-NILE21967	0
Entity	system	cluster-NILE21968	system	cluster-NILE21968	1
Entity	system	cluster-NILE21968	system	cluster-NILE21969	0
Entity	system	cluster-NILE21968	system	cluster-NILE21970	0
Entity	system	cluster-NILE21968	system	cluster-NILE21971	0
Entity	system	cluster-NILE21968	system	cluster-NILE21972	0
Entity	system	cluster-NILE21968	system	cluster-NILE21973	0
Entity	system	cluster-NILE21968	system	cluster-NILE21974	0
Entity	system	cluster-NILE21968	system	cluster-NILE21975	0
Entity	system	cluster-NILE21968	system	cluster-NILE21977	0
Entity	system	cluster-NILE21968	system	cluster-NILE21978	0
Entity	system	cluster-NILE21969	system	cluster-NILE21960	0
Entity	system	cluster-NILE21969	system	cluster-NILE21961	0
Entity	system	cluster-NILE21969	system	cluster-NILE21962	0
Entity	system	cluster-NILE21969	system	cluster-NILE21963	0
Entity	system	cluster-NILE21969	system	cluster-NILE21964	0
Entity	system	cluster-NILE21969	system	cluster-NILE21965	0
Entity	system	cluster-NILE21969	system	cluster-NILE21966	0
Entity	system	cluster-NILE21969	system	cluster-NILE21967	0
Entity	system	cluster-NILE21969	system	cluster-NILE21968	0
Entity	system	cluster-NILE21969	system	cluster-NILE21969	1
Entity	system	cluster-NILE21969	system	cluster-NILE21970	0
Entity	system	cluster-NILE21969	system	cluster-NILE21971	0
Entity	system	cluster-NILE21969	system	cluster-NILE21972	0
Entity	system	cluster-NILE21969	system	cluster-NILE21973	0
Entity	system	cluster-NILE21969	system	cluster-NILE21974	0
Entity	system	cluster-NILE21969	system	cluster-NILE21975	0
Entity	system	cluster-NILE21969	system	cluster-NILE21977	0
Entity	system	cluster-NILE21969	system	cluster-NILE21978	0
Entity	system	cluster-NILE21970	system	cluster-NILE21960	0
Entity	system	cluster-NILE21970	system	cluster-NILE21961	0
Entity	system	cluster-NILE21970	system	cluster-NILE21962	0
Entity	system	cluster-NILE21970	system	cluster-NILE21963	0
Entity	system	cluster-NILE21970	system	cluster-NILE21964	0
Entity	system	cluster-NILE21970	system	cluster-NILE21965	0
Entity	system	cluster-NILE21970	system	cluster-NILE21966	0
Entity	system	cluster-NILE21970	system	cluster-NILE21967	0
Entity	system	cluster-NILE21970	system	cluster-NILE21968	0
Entity	system	cluster-NILE21970	system	cluster-NILE21969	0
Entity	system	cluster-NILE21970	system	cluster-NILE21970	1
Entity	system	cluster-NILE21970	system	cluster-NILE21971	0
Entity	system	cluster-NILE21970	system	cluster-NILE21972	0
Entity	system	cluster-NILE21970	system	cluster-NILE21973	0
Entity	system	cluster-NILE21970	system	cluster-NILE21974	0
Entity	system	cluster-NILE21970	system	cluster-NILE21975	0
Entity	system	cluster-NILE21970	system	cluster-NILE21977	0
Entity	system	cluster-NILE21970	system	cluster-NILE21978	0
Entity	system	cluster-NILE21971	system	cluster-NILE21960	0
Entity	system	cluster-NILE21971	system	cluster-NILE21961	0
Entity	system	cluster-NILE21971	system	cluster-NILE21962	0
Entity	system	cluster-NILE21971	system	cluster-NILE21963	0
Entity	system	cluster-NILE21971	system	cluster-NILE21964	0
Entity	system	cluster-NILE21971	system	cluster-NILE21965	0
Entity	system	cluster-NILE21971	system	cluster-NILE21966	0
Entity	system	cluster-NILE21971	system	cluster-NILE21967	0
Entity	system	cluster-NILE21971	system	cluster-NILE21968	0
Entity	system	cluster-NILE21971	system	cluster-NILE21969	0
Entity	system	cluster-NILE21971	system	cluster-NILE21970	0
Entity	system	cluster-NILE21971	system	cluster-NILE21971	1
Entity	system	cluster-NILE21971	system	cluster-NILE21972	0
Entity	system	cluster-NILE21971	system	cluster-NILE21973	0
Entity	system	cluster-NILE21971	system	cluster-NILE21974	0
Entity	system	cluster-NILE21971	system	cluster-NILE21975	0
Entity	system	cluster-NILE21971	system	cluster-NILE21977	0
Entity	system	cluster-NILE21971	system	cluster-NILE21978	0
Entity	system	cluster-NILE21972	system	cluster-NILE21960	0
Entity	system	cluster-NILE21972	system	cluster-NILE21961	0
Entity	system	cluster-NILE21972	system	cluster-NILE21962	0
Entity	system	cluster-NILE21972	system	cluster-NILE21963	0
Entity	system	cluster-NILE21972	system	cluster-NILE21964	0
Entity	system	cluster-NILE21972	system	cluster-NILE21965	0
Entity	system	cluster-NILE21972	system	cluster-NILE21966	0
Entity	system	cluster-NILE21972	system	cluster-NILE21967	0
Entity	system	cluster-NILE21972	system	cluster-NILE21968	0
Entity	system	cluster-NILE21972	system	cluster-NILE21969	0
Entity	system	cluster-NILE21972	system	cluster-NILE21970	0
Entity	system	cluster-NILE21972	system	cluster-NILE21971	0
Entity	system	cluster-NILE21972	system	cluster-NILE21972	3
Entity	system	cluster-NILE21972	system	cluster-NILE21973	0
Entity	system	cluster-NILE21972	system	cluster-NILE21974	0
Entity	system	cluster-NILE21972	system	cluster-NILE21975	0
Entity	system	cluster-NILE21972	system	cluster-NILE21977	0
Entity	system	cluster-NILE21972	system	cluster-NILE21978	0
Entity	system	cluster-NILE21973	system	cluster-NILE21960	0
Entity	system	cluster-NILE21973	system	cluster-NILE21961	0
Entity	system	cluster-NILE21973	system	cluster-NILE21962	0
Entity	system	cluster-NILE21973	system	cluster-NILE21963	0
Entity	system	cluster-NILE21973	system	cluster-NILE21964	0
Entity	system	cluster-NILE21973	system	cluster-NILE21965	0
Entity	system	cluster-NILE21973	system	cluster-NILE21966	0
Entity	system	cluster-NILE21973	system	cluster-NILE21967	0
Entity	system	cluster-NILE21973	system	cluster-NILE21968	0
Entity	system	cluster-NILE21973	system	cluster-NILE21969	0
Entity	system	cluster-NILE21973	system	cluster-NILE21970	0
Entity	system	cluster-NILE21973	system	cluster-NILE21971	0
Entity	system	cluster-NILE21973	system	cluster-NILE21972	0
Entity	system	cluster-NILE21973	system	cluster-NILE21973	2
Entity	system	cluster-NILE21973	system	cluster-NILE21974	0
Entity	system	cluster-NILE21973	system	cluster-NILE21975	0
Entity	system	cluster-NILE21973	system	cluster-NILE21977	0
Entity	system	cluster-NILE21973	system	cluster-NILE21978	0
Entity	system	cluster-NILE21974	system	cluster-NILE21960	0
Entity	system	cluster-NILE21974	system	cluster-NILE21961	0
Entity	system	cluster-NILE21974	system	cluster-NILE21962	0
Entity	system	cluster-NILE21974	system	cluster-NILE21963	0
Entity	system	cluster-NILE21974	system	cluster-NILE21964	0
Entity	system	cluster-NILE21974	system	cluster-NILE21965	0
Entity	system	cluster-NILE21974	system	cluster-NILE21966	0
Entity	system	cluster-NILE21974	system	cluster-NILE21967	0
Entity	system	cluster-NILE21974	system	cluster-NILE21968	0
Entity	system	cluster-NILE21974	system	cluster-NILE21969	0
Entity	system	cluster-NILE21974	system	cluster-NILE21970	0
Entity	system	cluster-NILE21974	system	cluster-NILE21971	0
Entity	system	cluster-NILE21974	system	cluster-NILE21972	0
Entity	system	cluster-NILE21974	system	cluster-NILE21973	0
Entity	system	cluster-NILE21974	system	cluster-NILE21974	1
Entity	system	cluster-NILE21974	system	cluster-NILE21975	0
Entity	system	cluster-NILE21974	system	cluster-NILE21977	0
Entity	system	cluster-NILE21974	system	cluster-NILE21978	0
Entity	system	cluster-NILE21975	system	cluster-NILE21960	0
Entity	system	cluster-NILE21975	system	cluster-NILE21961	0
Entity	system	cluster-NILE21975	system	cluster-NILE21962	0
Entity	system	cluster-NILE21975	system	cluster-NILE21963	0
Entity	system	cluster-NILE21975	system	cluster-NILE21964	0
Entity	system	cluster-NILE21975	system	cluster-NILE21965	0
Entity	system	cluster-NILE21975	system	cluster-NILE21966	0
Entity	system	cluster-NILE21975	system	cluster-NILE21967	0
Entity	system	cluster-NILE21975	system	cluster-NILE21968	0
Entity	system	cluster-NILE21975	system	cluster-NILE21969	0
Entity	system	cluster-NILE21975	system	cluster-NILE21970	0
Entity	system	cluster-NILE21975	system	cluster-NILE21971	0
Entity	system	cluster-NILE21975	system	cluster-NILE21972	0
Entity	system	cluster-NILE21975	system	cluster-NILE21973	0
Entity	system	cluster-NILE21975	system	cluster-NILE21974	0
Entity	system	cluster-NILE21975	system	cluster-NILE21975	2
Entity	system	cluster-NILE21975	system	cluster-NILE21977	0
Entity	system	cluster-NILE21975	system	cluster-NILE21978	0
Entity	system	cluster-NILE21977	system	cluster-NILE21960	0
Entity	system	cluster-NILE21977	system	cluster-NILE21961	0
Entity	system	cluster-NILE21977	system	cluster-NILE21962	0
Entity	system	cluster-NILE21977	system	cluster-NILE21963	0
Entity	system	cluster-NILE21977	system	cluster-NILE21964	0
Entity	system	cluster-NILE21977	system	cluster-NILE21965	0
Entity	system	cluster-NILE21977	system	cluster-NILE21966	0
Entity	system	cluster-NILE21977	system	cluster-NILE21967	0
Entity	system	cluster-NILE21977	system	cluster-NILE21968	0
Entity	system	cluster-NILE21977	system	cluster-NILE21969	0
Entity	system	cluster-NILE21977	system	cluster-NILE21970	0
Entity	system	cluster-NILE21977	system	cluster-NILE21971	0
Entity	system	cluster-NILE21977	system	cluster-NILE21972	0
Entity	system	cluster-NILE21977	system	cluster-NILE21973	0
Entity	system	cluster-NILE21977	system	cluster-NILE21974	0
Entity	system	cluster-NILE21977	system	cluster-NILE21975	0
Entity	system	cluster-NILE21977	system	cluster-NILE21977	1
Entity	system	cluster-NILE21977	system	cluster-NILE21978	0
Entity	system	cluster-NILE21978	system	cluster-NILE21960	0
Entity	system	cluster-NILE21978	system	cluster-NILE21961	0
Entity	system	cluster-NILE21978	system	cluster-NILE21962	0
Entity	system	cluster-NILE21978	system	cluster-NILE21963	0
Entity	system	cluster-NILE21978	system	cluster-NILE21964	0
Entity	system	cluster-NILE21978	system	cluster-NILE21965	0
Entity	system	cluster-NILE21978	system	cluster-NILE21966	0
Entity	system	cluster-NILE21978	system	cluster-NILE21967	0
Entity	system	cluster-NILE21978	system	cluster-NILE21968	0
Entity	system	cluster-NILE21978	system	cluster-NILE21969	0
Entity	system	cluster-NILE21978	system	cluster-NILE21970	0
Entity	system	cluster-NILE21978	system	cluster-NILE21971	0
Entity	system	cluster-NILE21978	system	cluster-NILE21972	0
Entity	system	cluster-NILE21978	system	cluster-NILE21973	0
Entity	system	cluster-NILE21978	system	cluster-NILE21974	0
Entity	system	cluster-NILE21978	system	cluster-NILE21975	0
Entity	system	cluster-NILE21978	system	cluster-NILE21977	0
Entity	system	cluster-NILE21978	system	cluster-NILE21978	1
Relation	system	cluster-NILR21960	system	cluster-NILR21960	1
Relation	system	cluster-NILR21960	system	cluster-NILR21962	0
Relation	system	cluster-NILR21960	system	cluster-NILR21964	0
Relation	system	cluster-NILR21960	system	cluster-NILR21965	0
Relation	system	cluster-NILR21960	system	cluster-NILR21966	0
Relation	system	cluster-NILR21962	system	cluster-NILR21960	0
Relation	system	cluster-NILR21962	system	cluster-NILR21962	1
Relation	system	cluster-NILR21962	system	cluster-NILR21964	0
Relation	system	cluster-NILR21962	system	cluster-NILR21965	0
Relation	system	cluster-NILR21962	system	cluster-NILR21966	0
Relation	system	cluster-NILR21964	system	cluster-NILR21960	0
Relation	system	cluster-NILR21964	system	cluster-NILR21962	0
Relation	system	cluster-NILR21964	system	cluster-NILR21964	1
Relation	system	cluster-NILR21964	system	cluster-NILR21965	0
Relation	system	cluster-NILR21964	system	cluster-NILR21966	0
Relation	system	cluster-NILR21965	system	cluster-NILR21960	0
Relation	system	cluster-NILR21965	system	cluster-NILR21962	0
Relation	system	cluster-NILR21965	system	cluster-NILR21964	0
Relation	system	cluster-NILR21965	system	cluster-NILR21965	1
Relation	system	cluster-NILR21965	system	cluster-NILR21966	0
Relation	system	cluster-NILR21966	system	cluster-NILR21960	0
Relation	system	cluster-NILR21966	system	cluster-NILR21962	0
Relation	system	cluster-NILR21966	system	cluster-NILR21964	0
Relation	system	cluster-NILR21966	system	cluster-NILR21965	0
Relation	system	cluster-NILR21966	system	cluster-NILR21966	1
Event	system	cluster-NILV21960	system	cluster-NILV21960	1
Event	system	cluster-NILV21960	system	cluster-NILV21961	0
Event	system	cluster-NILV21960	system	cluster-NILV21962	0
Event	system	cluster-NILV21960	system	cluster-NILV21964	0
Event	system	cluster-NILV21960	system	cluster-NILV21965	0
Event	system	cluster-NILV21961	system	cluster-NILV21960	0
Event	system	cluster-NILV21961	system	cluster-NILV21961	2
Event	system	cluster-NILV21961	system	cluster-NILV21962	0
Event	system	cluster-NILV21961	system	cluster-NILV21964	0
Event	system	cluster-NILV21961	system	cluster-NILV21965	0
Event	system	cluster-NILV21962	system	cluster-NILV21960	0
Event	system	cluster-NILV21962	system	cluster-NILV21961	0
Event	system	cluster-NILV21962	system	cluster-NILV21962	1
Event	system	cluster-NILV21962	system	cluster-NILV21964	0
Event	system	cluster-NILV21962	system	cluster-NILV21965	0
Event	system	cluster-NILV21964	system	cluster-NILV21960	0
Event	system	cluster-NILV21964	system	cluster-NILV21961	0
Event	system	cluster-NILV21964	system	cluster-NILV21962	0
Event	system	cluster-NILV21964	system	cluster-NILV21964	1
Event	system	cluster-NILV21964	system	cluster-NILV21965	0
Event	system	cluster-NILV21965	system	cluster-NILV21960	0
Event	system	cluster-NILV21965	system	cluster-NILV21961	0
Event	system	cluster-NILV21965	system	cluster-NILV21962	0
Event	system	cluster-NILV21965	system	cluster-NILV21964	0
Event	system	cluster-NILV21965	system	cluster-NILV21965	2
Entity	system	cluster-NILE21960	gold	cluster-NILE21960	2
Entity	system	cluster-NILE21960	gold	cluster-NILE21961	0
Entity	system	cluster-NILE21960	gold	cluster-NILE21962	0
Entity	system	cluster-NILE21960	gold	cluster-NILE21963	0
Entity	system	cluster-NILE21960	gold	cluster-NILE21964	0
Entity	system	cluster-NILE21960	gold	cluster-NILE21965	0
Entity	system	cluster-NILE21960	gold	cluster-NILE21966	0
Entity	system	cluster-NILE21960	gold	cluster-NILE21967	0
Entity	system	cluster-NILE21960	gold	cluster-NILE21968	0
Entity	system	cluster-NILE21960	gold	cluster-NILE21969	0
Entity	system	cluster-NILE21960	gold	cluster-NILE21970	0
Entity	system	cluster-NILE21960	gold	cluster-NILE21971	0
Entity	system	cluster-NILE21960	gold	cluster-NILE21972	0
Entity	system	cluster-NILE21960	gold	cluster-NILE21973	0
Entity	system	cluster-NILE21960	gold	cluster-NILE21974	0
Entity	system	cluster-NILE21960	gold	cluster-NILE21975	0
Entity	system	cluster-NILE21960	gold	cluster-NILE21977	0
Entity	system	cluster-NILE21960	gold	cluster-NILE21978	0
Entity	system	cluster-NILE21961	gold	cluster-NILE21960	0
Entity	system	cluster-NILE21961	gold	cluster-NILE21961	1
Entity	system	cluster-NILE21961	gold	cluster-NILE21962	0
Entity	system	cluster-NILE21961	gold	cluster-NILE21963	0
Entity	system	cluster-NILE21961	gold	cluster-NILE21964	0
Entity	system	cluster-NILE21961	gold	cluster-NILE21965	0
Entity	system	cluster-NILE21961	gold	cluster-NILE21966	0
Entity	system	cluster-NILE21961	gold	cluster-NILE21967	0
Entity	system	cluster-NILE21961	gold	cluster-NILE21968	0
Entity	system	cluster-NILE21961	gold	cluster-NILE21969	0
Entity	system	cluster-NILE21961	gold	cluster-NILE21970	0
Entity	system	cluster-NILE21961	gold	cluster-NILE21971	0
Entity	system	cluster-NILE21961	gold	cluster-NILE21972	0
Entity	system	cluster-NILE21961	gold	cluster-NILE21973	0
Entity	system	cluster-NILE21961	gold	cluster-NILE21974	0
Entity	system	cluster-NILE21961	gold	cluster-NILE21975	0
Entity	system	cluster-NILE21961	gold	cluster-NILE21977	0
Entity	system	cluster-NILE21961	gold	cluster-NILE21978	0
Entity	system	cluster-NILE21962	gold	cluster-NILE21960	0
Entity	system	cluster-NILE21962	gold	cluster-NILE21961	0
Entity	system	cluster-NILE21962	gold	cluster-NILE21962	1
Entity	system	cluster-NILE21962	gold	cluster-NILE21963	0
Entity	system	cluster-NILE21962	gold	cluster-NILE21964	0
Entity	system	cluster-NILE21962	gold	cluster-NILE21965	0
Entity	system	cluster-NILE21962	gold	cluster-NILE21966	0
Entity	system	cluster-NILE21962	gold	cluster-NILE21967	0
Entity	system	cluster-NILE21962	gold	cluster-NILE21968	0
Entity	system	cluster-NILE21962	gold	cluster-NILE21969	0
Entity	system	cluster-NILE21962	gold	cluster-NILE21970	0
Entity	system	cluster-NILE21962	gold	cluster-NILE21971	0
Entity	system	cluster-NILE21962	gold	cluster-NILE21972	0
Entity	system	cluster-NILE21962	gold	cluster-NILE21973	0
Entity	system	cluster-NILE21962	gold	cluster-NILE21974	0
Entity	system	cluster-NILE21962	gold	cluster-NILE21975	0
Entity	system	cluster-NILE21962	gold	cluster-NILE21977	0
Entity	system	cluster-NILE21962	gold	cluster-NILE21978	0
Entity	system	cluster-NILE21963	gold	cluster-NILE21960	0
Entity	system	cluster-NILE21963	gold	cluster-NILE21961	0
Entity	system	cluster-NILE21963	gold	cluster-NILE21962	0
Entity	system	cluster-NILE21963	gold	cluster-NILE21963	2
Entity	system	cluster-NILE21963	gold	cluster-NILE21964	0
Entity	system	cluster-NILE21963	gold	cluster-NILE21965	0
Entity	system	cluster-NILE21963	gold	cluster-NILE21966	0
Entity	system	cluster-NILE21963	gold	cluster-NILE21967	0
Entity	system	cluster-NILE21963	gold	cluster-NILE21968	0
Entity	system	cluster-NILE21963	gold	cluster-NILE21969	0
Entity	system	cluster-NILE21963	gold	cluster-NILE21970	0
Entity	system	cluster-NILE21963	gold	cluster-NILE21971	0
Entity	system	cluster-NILE21963	gold	cluster-NILE21972	0
Entity	system	cluster-NILE21963	gold	cluster-NILE21973	0
Entity	system	cluster-NILE21963	gold	cluster-NILE21974	0
Entity	system	cluster-NILE21963	gold	cluster-NILE21975	0
Entity	system	cluster-NILE21963	gold	cluster-NILE21977	0
Entity	system	cluster-NILE21963	gold	cluster-NILE21978	0
Entity	system	cluster-NILE21964	gold	cluster-NILE21960	0
Entity	system	cluster-NILE21964	gold	cluster-NILE21961	0
Entity	system	cluster-NILE21964	gold	cluster-NILE21962	0
Entity	system	cluster-NILE21964	gold	cluster-NILE21963	0
Entity	system	cluster-NILE21964	gold	cluster-NILE21964	2
Entity	system	cluster-NILE21964	gold	cluster-NILE21965	0
Entity	system	cluster-NILE21964	gold	cluster-NILE21966	0
Entity	system	cluster-NILE21964	gold	cluster-NILE21967	0
Entity	system	cluster-NILE21964	gold	cluster-NILE21968	0
Entity	system	cluster-NILE21964	gold	cluster-NILE21969	0
Entity	system	cluster-NILE21964	gold	cluster-NILE21970	0
Entity	system	cluster-NILE21964	gold	cluster-NILE21971	0
Entity	system	cluster-NILE21964	gold	cluster-NILE21972	0
Entity	system	cluster-NILE21964	gold	cluster-NILE21973	0
Entity	system	cluster-NILE21964	gold	cluster-NILE21974	0
Entity	system	cluster-NILE21964	gold	cluster-NILE21975	0
