metatype	system_or_gold1	cluster1	system_or_gold2	cluster2	similarity
Entity	system	cluster-NILE21996	system	cluster-NILE22008	0
Entity	system	cluster-NILE21996	system	cluster-NILE22009	0
Entity	system	cluster-NILE21996	system	cluster-NILE22010	0
Entity	system	cluster-NILE21996	system	cluster-NILE22011	0
Entity	system	cluster-NILE21996	system	cluster-NILE22012	0
Entity	system	cluster-NILE21996	system	cluster-NILE22013	0
Entity	system	cluster-NILE21996	system	cluster-NILE22014	0
Entity	system	cluster-NILE21996	system	cluster-NILE22015	0
Entity	system	cluster-NILE21996	system	cluster-NILE22016	0
Entity	system	cluster-NILE21996	system	cluster-NILE22017	0
Entity	system	cluster-NILE21996	system	cluster-NILE22018	0
Entity	system	cluster-NILE21996	system	cluster-NILE22019	0
Entity	system	cluster-NILE21996	system	cluster-NILE22020	0
Entity	system	cluster-NILE21996	system	cluster-NILE22021	0
Entity	system	cluster-NILE21996	system	cluster-NILE22022	0
Entity	system	cluster-NILE21996	system	cluster-NILE22023	0
Entity	system	cluster-NILE21996	system	cluster-NILE22024	0
Entity	system	cluster-NILE21996	system	cluster-NILE22025	0
Entity	system	cluster-NILE21996	system	cluster-NILE22026	0
Entity	system	cluster-NILE21996	system	cluster-NILE22027	0
Entity	system	cluster-NILE21996	system	cluster-NILE22028	0
Entity	system	cluster-NILE21996	system	cluster-NILE22029	0
Entity	system	cluster-NILE21996	system	cluster-NILE22030	0
Entity	system	cluster-NILE21996	system	cluster-NILE22031	0
Entity	system	cluster-NILE21996	system	cluster-NILE22032	0
Entity	system	cluster-NILE21996	system	cluster-NILE22033	0
Entity	system	cluster-NILE21996	system	cluster-NILE22034	0
Entity	system	cluster-NILE21997	system	cluster-NILE21995	0
Entity	system	cluster-NILE21997	system	cluster-NILE21996	0
Entity	system	cluster-NILE21997	system	cluster-NILE21997	3
Entity	system	cluster-NILE21997	system	cluster-NILE21998	0
Entity	system	cluster-NILE21997	system	cluster-NILE21999	0
Entity	system	cluster-NILE21997	system	cluster-NILE22000	0
Entity	system	cluster-NILE21997	system	cluster-NILE22001	0
Entity	system	cluster-NILE21997	system	cluster-NILE22002	0
Entity	system	cluster-NILE21997	system	cluster-NILE22003	0
Entity	system	cluster-NILE21997	system	cluster-NILE22004	0
Entity	system	cluster-NILE21997	system	cluster-NILE22005	0
Entity	system	cluster-NILE21997	system	cluster-NILE22006	0
Entity	system	cluster-NILE21997	system	cluster-NILE22007	0
Entity	system	cluster-NILE21997	system	cluster-NILE22008	0
Entity	system	cluster-NILE21997	system	cluster-NILE22009	0
Entity	system	cluster-NILE21997	system	cluster-NILE22010	0
Entity	system	cluster-NILE21997	system	cluster-NILE22011	0
Entity	system	cluster-NILE21997	system	cluster-NILE22012	0
Entity	system	cluster-NILE21997	system	cluster-NILE22013	0
Entity	system	cluster-NILE21997	system	cluster-NILE22014	0
Entity	system	cluster-NILE21997	system	cluster-NILE22015	0
Entity	system	cluster-NILE21997	system	cluster-NILE22016	0
Entity	system	cluster-NILE21997	system	cluster-NILE22017	0
Entity	system	cluster-NILE21997	system	cluster-NILE22018	0
Entity	system	cluster-NILE21997	system	cluster-NILE22019	0
Entity	system	cluster-NILE21997	system	cluster-NILE22020	0
Entity	system	cluster-NILE21997	system	cluster-NILE22021	0
Entity	system	cluster-NILE21997	system	cluster-NILE22022	0
Entity	system	cluster-NILE21997	system	cluster-NILE22023	0
Entity	system	cluster-NILE21997	system	cluster-NILE22024	0
Entity	system	cluster-NILE21997	system	cluster-NILE22025	0
Entity	system	cluster-NILE21997	system	cluster-NILE22026	0
Entity	system	cluster-NILE21997	system	cluster-NILE22027	0
Entity	system	cluster-NILE21997	system	cluster-NILE22028	0
Entity	system	cluster-NILE21997	system	cluster-NILE22029	0
Entity	system	cluster-NILE21997	system	cluster-NILE22030	0
Entity	system	cluster-NILE21997	system	cluster-NILE22031	0
Entity	system	cluster-NILE21997	system	cluster-NILE22032	0
Entity	system	cluster-NILE21997	system	cluster-NILE22033	0
Entity	system	cluster-NILE21997	system	cluster-NILE22034	0
Entity	system	cluster-NILE21998	system	cluster-NILE21995	0
Entity	system	cluster-NILE21998	system	cluster-NILE21996	0
Entity	system	cluster-NILE21998	system	cluster-NILE21997	0
Entity	system	cluster-NILE21998	system	cluster-NILE21998	3
Entity	system	cluster-NILE21998	system	cluster-NILE21999	0
Entity	system	cluster-NILE21998	system	cluster-NILE22000	0
Entity	system	cluster-NILE21998	system	cluster-NILE22001	0
Entity	system	cluster-NILE21998	system	cluster-NILE22002	0
Entity	system	cluster-NILE21998	system	cluster-NILE22003	0
Entity	system	cluster-NILE21998	system	cluster-NILE22004	0
Entity	system	cluster-NILE21998	system	cluster-NILE22005	0
Entity	system	cluster-NILE21998	system	cluster-NILE22006	0
Entity	system	cluster-NILE21998	system	cluster-NILE22007	0
Entity	system	cluster-NILE21998	system	cluster-NILE22008	0
Entity	system	cluster-NILE21998	system	cluster-NILE22009	0
Entity	system	cluster-NILE21998	system	cluster-NILE22010	0
Entity	system	cluster-NILE21998	system	cluster-NILE22011	0
Entity	system	cluster-NILE21998	system	cluster-NILE22012	0
Entity	system	cluster-NILE21998	system	cluster-NILE22013	0
Entity	system	cluster-NILE21998	system	cluster-NILE22014	0
Entity	system	cluster-NILE21998	system	cluster-NILE22015	0
Entity	system	cluster-NILE21998	system	cluster-NILE22016	0
Entity	system	cluster-NILE21998	system	cluster-NILE22017	0
Entity	system	cluster-NILE21998	system	cluster-NILE22018	0
Entity	system	cluster-NILE21998	system	cluster-NILE22019	0
Entity	system	cluster-NILE21998	system	cluster-NILE22020	0
Entity	system	cluster-NILE21998	system	cluster-NILE22021	0
Entity	system	cluster-NILE21998	system	cluster-NILE22022	0
Entity	system	cluster-NILE21998	system	cluster-NILE22023	0
Entity	system	cluster-NILE21998	system	cluster-NILE22024	0
Entity	system	cluster-NILE21998	system	cluster-NILE22025	0
Entity	system	cluster-NILE21998	system	cluster-NILE22026	0
Entity	system	cluster-NILE21998	system	cluster-NILE22027	0
Entity	system	cluster-NILE21998	system	cluster-NILE22028	0
Entity	system	cluster-NILE21998	system	cluster-NILE22029	0
Entity	system	cluster-NILE21998	system	cluster-NILE22030	0
Entity	system	cluster-NILE21998	system	cluster-NILE22031	0
Entity	system	cluster-NILE21998	system	cluster-NILE22032	0
Entity	system	cluster-NILE21998	system	cluster-NILE22033	0
Entity	system	cluster-NILE21998	system	cluster-NILE22034	0
Entity	system	cluster-NILE21999	system	cluster-NILE21995	0
Entity	system	cluster-NILE21999	system	cluster-NILE21996	0
Entity	system	cluster-NILE21999	system	cluster-NILE21997	0
Entity	system	cluster-NILE21999	system	cluster-NILE21998	0
Entity	system	cluster-NILE21999	system	cluster-NILE21999	15
Entity	system	cluster-NILE21999	system	cluster-NILE22000	0
Entity	system	cluster-NILE21999	system	cluster-NILE22001	0
Entity	system	cluster-NILE21999	system	cluster-NILE22002	0
Entity	system	cluster-NILE21999	system	cluster-NILE22003	0
Entity	system	cluster-NILE21999	system	cluster-NILE22004	0
Entity	system	cluster-NILE21999	system	cluster-NILE22005	0
Entity	system	cluster-NILE21999	system	cluster-NILE22006	0
Entity	system	cluster-NILE21999	system	cluster-NILE22007	0
Entity	system	cluster-NILE21999	system	cluster-NILE22008	0
Entity	system	cluster-NILE21999	system	cluster-NILE22009	0
Entity	system	cluster-NILE21999	system	cluster-NILE22010	0
Entity	system	cluster-NILE21999	system	cluster-NILE22011	0
Entity	system	cluster-NILE21999	system	cluster-NILE22012	0
Entity	system	cluster-NILE21999	system	cluster-NILE22013	0
Entity	system	cluster-NILE21999	system	cluster-NILE22014	0
Entity	system	cluster-NILE21999	system	cluster-NILE22015	0
Entity	system	cluster-NILE21999	system	cluster-NILE22016	0
Entity	system	cluster-NILE21999	system	cluster-NILE22017	0
Entity	system	cluster-NILE21999	system	cluster-NILE22018	0
Entity	system	cluster-NILE21999	system	cluster-NILE22019	0
Entity	system	cluster-NILE21999	system	cluster-NILE22020	0
Entity	system	cluster-NILE21999	system	cluster-NILE22021	0
Entity	system	cluster-NILE21999	system	cluster-NILE22022	0
Entity	system	cluster-NILE21999	system	cluster-NILE22023	0
Entity	system	cluster-NILE21999	system	cluster-NILE22024	0
Entity	system	cluster-NILE21999	system	cluster-NILE22025	0
Entity	system	cluster-NILE21999	system	cluster-NILE22026	0
Entity	system	cluster-NILE21999	system	cluster-NILE22027	0
Entity	system	cluster-NILE21999	system	cluster-NILE22028	0
Entity	system	cluster-NILE21999	system	cluster-NILE22029	0
Entity	system	cluster-NILE21999	system	cluster-NILE22030	0
Entity	system	cluster-NILE21999	system	cluster-NILE22031	0
Entity	system	cluster-NILE21999	system	cluster-NILE22032	0
Entity	system	cluster-NILE21999	system	cluster-NILE22033	0
Entity	system	cluster-NILE21999	system	cluster-NILE22034	0
Entity	system	cluster-NILE22000	system	cluster-NILE21995	0
Entity	system	cluster-NILE22000	system	cluster-NILE21996	0
Entity	system	cluster-NILE22000	system	cluster-NILE21997	0
Entity	system	cluster-NILE22000	system	cluster-NILE21998	0
Entity	system	cluster-NILE22000	system	cluster-NILE21999	0
Entity	system	cluster-NILE22000	system	cluster-NILE22000	6
Entity	system	cluster-NILE22000	system	cluster-NILE22001	0
Entity	system	cluster-NILE22000	system	cluster-NILE22002	0
Entity	system	cluster-NILE22000	system	cluster-NILE22003	0
Entity	system	cluster-NILE22000	system	cluster-NILE22004	0
Entity	system	cluster-NILE22000	system	cluster-NILE22005	0
Entity	system	cluster-NILE22000	system	cluster-NILE22006	0
Entity	system	cluster-NILE22000	system	cluster-NILE22007	0
Entity	system	cluster-NILE22000	system	cluster-NILE22008	0
Entity	system	cluster-NILE22000	system	cluster-NILE22009	0
Entity	system	cluster-NILE22000	system	cluster-NILE22010	0
Entity	system	cluster-NILE22000	system	cluster-NILE22011	0
Entity	system	cluster-NILE22000	system	cluster-NILE22012	0
Entity	system	cluster-NILE22000	system	cluster-NILE22013	0
Entity	system	cluster-NILE22000	system	cluster-NILE22014	0
Entity	system	cluster-NILE22000	system	cluster-NILE22015	0
Entity	system	cluster-NILE22000	system	cluster-NILE22016	0
Entity	system	cluster-NILE22000	system	cluster-NILE22017	0
Entity	system	cluster-NILE22000	system	cluster-NILE22018	0
Entity	system	cluster-NILE22000	system	cluster-NILE22019	0
Entity	system	cluster-NILE22000	system	cluster-NILE22020	0
Entity	system	cluster-NILE22000	system	cluster-NILE22021	0
Entity	system	cluster-NILE22000	system	cluster-NILE22022	0
Entity	system	cluster-NILE22000	system	cluster-NILE22023	0
Entity	system	cluster-NILE22000	system	cluster-NILE22024	0
Entity	system	cluster-NILE22000	system	cluster-NILE22025	0
Entity	system	cluster-NILE22000	system	cluster-NILE22026	0
Entity	system	cluster-NILE22000	system	cluster-NILE22027	0
Entity	system	cluster-NILE22000	system	cluster-NILE22028	0
Entity	system	cluster-NILE22000	system	cluster-NILE22029	0
Entity	system	cluster-NILE22000	system	cluster-NILE22030	0
Entity	system	cluster-NILE22000	system	cluster-NILE22031	0
Entity	system	cluster-NILE22000	system	cluster-NILE22032	0
Entity	system	cluster-NILE22000	system	cluster-NILE22033	0
Entity	system	cluster-NILE22000	system	cluster-NILE22034	0
Entity	system	cluster-NILE22001	system	cluster-NILE21995	0
Entity	system	cluster-NILE22001	system	cluster-NILE21996	0
Entity	system	cluster-NILE22001	system	cluster-NILE21997	0
Entity	system	cluster-NILE22001	system	cluster-NILE21998	0
Entity	system	cluster-NILE22001	system	cluster-NILE21999	0
Entity	system	cluster-NILE22001	system	cluster-NILE22000	0
Entity	system	cluster-NILE22001	system	cluster-NILE22001	7
Entity	system	cluster-NILE22001	system	cluster-NILE22002	0
Entity	system	cluster-NILE22001	system	cluster-NILE22003	0
Entity	system	cluster-NILE22001	system	cluster-NILE22004	0
Entity	system	cluster-NILE22001	system	cluster-NILE22005	0
Entity	system	cluster-NILE22001	system	cluster-NILE22006	0
Entity	system	cluster-NILE22001	system	cluster-NILE22007	0
Entity	system	cluster-NILE22001	system	cluster-NILE22008	0
Entity	system	cluster-NILE22001	system	cluster-NILE22009	0
Entity	system	cluster-NILE22001	system	cluster-NILE22010	0
Entity	system	cluster-NILE22001	system	cluster-NILE22011	0
Entity	system	cluster-NILE22001	system	cluster-NILE22012	0
Entity	system	cluster-NILE22001	system	cluster-NILE22013	0
Entity	system	cluster-NILE22001	system	cluster-NILE22014	0
Entity	system	cluster-NILE22001	system	cluster-NILE22015	0
Entity	system	cluster-NILE22001	system	cluster-NILE22016	0
Entity	system	cluster-NILE22001	system	cluster-NILE22017	0
Entity	system	cluster-NILE22001	system	cluster-NILE22018	0
Entity	system	cluster-NILE22001	system	cluster-NILE22019	0
Entity	system	cluster-NILE22001	system	cluster-NILE22020	0
Entity	system	cluster-NILE22001	system	cluster-NILE22021	0
Entity	system	cluster-NILE22001	system	cluster-NILE22022	0
Entity	system	cluster-NILE22001	system	cluster-NILE22023	0
Entity	system	cluster-NILE22001	system	cluster-NILE22024	0
Entity	system	cluster-NILE22001	system	cluster-NILE22025	0
Entity	system	cluster-NILE22001	system	cluster-NILE22026	0
Entity	system	cluster-NILE22001	system	cluster-NILE22027	0
Entity	system	cluster-NILE22001	system	cluster-NILE22028	0
Entity	system	cluster-NILE22001	system	cluster-NILE22029	0
Entity	system	cluster-NILE22001	system	cluster-NILE22030	0
Entity	system	cluster-NILE22001	system	cluster-NILE22031	0
Entity	system	cluster-NILE22001	system	cluster-NILE22032	0
Entity	system	cluster-NILE22001	system	cluster-NILE22033	0
Entity	system	cluster-NILE22001	system	cluster-NILE22034	0
Entity	system	cluster-NILE22002	system	cluster-NILE21995	0
Entity	system	cluster-NILE22002	system	cluster-NILE21996	0
Entity	system	cluster-NILE22002	system	cluster-NILE21997	0
Entity	system	cluster-NILE22002	system	cluster-NILE21998	0
Entity	system	cluster-NILE22002	system	cluster-NILE21999	0
Entity	system	cluster-NILE22002	system	cluster-NILE22000	0
Entity	system	cluster-NILE22002	system	cluster-NILE22001	0
Entity	system	cluster-NILE22002	system	cluster-NILE22002	9
Entity	system	cluster-NILE22002	system	cluster-NILE22003	0
Entity	system	cluster-NILE22002	system	cluster-NILE22004	0
Entity	system	cluster-NILE22002	system	cluster-NILE22005	0
Entity	system	cluster-NILE22002	system	cluster-NILE22006	0
Entity	system	cluster-NILE22002	system	cluster-NILE22007	0
Entity	system	cluster-NILE22002	system	cluster-NILE22008	0
Entity	system	cluster-NILE22002	system	cluster-NILE22009	0
Entity	system	cluster-NILE22002	system	cluster-NILE22010	0
Entity	system	cluster-NILE22002	system	cluster-NILE22011	0
Entity	system	cluster-NILE22002	system	cluster-NILE22012	0
Entity	system	cluster-NILE22002	system	cluster-NILE22013	0
Entity	system	cluster-NILE22002	system	cluster-NILE22014	0
Entity	system	cluster-NILE22002	system	cluster-NILE22015	0
Entity	system	cluster-NILE22002	system	cluster-NILE22016	0
Entity	system	cluster-NILE22002	system	cluster-NILE22017	0
Entity	system	cluster-NILE22002	system	cluster-NILE22018	0
Entity	system	cluster-NILE22002	system	cluster-NILE22019	0
Entity	system	cluster-NILE22002	system	cluster-NILE22020	0
Entity	system	cluster-NILE22002	system	cluster-NILE22021	0
Entity	system	cluster-NILE22002	system	cluster-NILE22022	0
Entity	system	cluster-NILE22002	system	cluster-NILE22023	0
Entity	system	cluster-NILE22002	system	cluster-NILE22024	0
Entity	system	cluster-NILE22002	system	cluster-NILE22025	0
Entity	system	cluster-NILE22002	system	cluster-NILE22026	0
Entity	system	cluster-NILE22002	system	cluster-NILE22027	0
Entity	system	cluster-NILE22002	system	cluster-NILE22028	0
Entity	system	cluster-NILE22002	system	cluster-NILE22029	0
Entity	system	cluster-NILE22002	system	cluster-NILE22030	0
Entity	system	cluster-NILE22002	system	cluster-NILE22031	0
Entity	system	cluster-NILE22002	system	cluster-NILE22032	0
Entity	system	cluster-NILE22002	system	cluster-NILE22033	0
Entity	system	cluster-NILE22002	system	cluster-NILE22034	0
Entity	system	cluster-NILE22003	system	cluster-NILE21995	0
Entity	system	cluster-NILE22003	system	cluster-NILE21996	0
Entity	system	cluster-NILE22003	system	cluster-NILE21997	0
Entity	system	cluster-NILE22003	system	cluster-NILE21998	0
Entity	system	cluster-NILE22003	system	cluster-NILE21999	0
Entity	system	cluster-NILE22003	system	cluster-NILE22000	0
Entity	system	cluster-NILE22003	system	cluster-NILE22001	0
Entity	system	cluster-NILE22003	system	cluster-NILE22002	0
Entity	system	cluster-NILE22003	system	cluster-NILE22003	4
Entity	system	cluster-NILE22003	system	cluster-NILE22004	0
Entity	system	cluster-NILE22003	system	cluster-NILE22005	0
Entity	system	cluster-NILE22003	system	cluster-NILE22006	0
Entity	system	cluster-NILE22003	system	cluster-NILE22007	0
Entity	system	cluster-NILE22003	system	cluster-NILE22008	0
Entity	system	cluster-NILE22003	system	cluster-NILE22009	0
Entity	system	cluster-NILE22003	system	cluster-NILE22010	0
Entity	system	cluster-NILE22003	system	cluster-NILE22011	0
Entity	system	cluster-NILE22003	system	cluster-NILE22012	0
Entity	system	cluster-NILE22003	system	cluster-NILE22013	0
Entity	system	cluster-NILE22003	system	cluster-NILE22014	0
Entity	system	cluster-NILE22003	system	cluster-NILE22015	0
Entity	system	cluster-NILE22003	system	cluster-NILE22016	0
Entity	system	cluster-NILE22003	system	cluster-NILE22017	0
Entity	system	cluster-NILE22003	system	cluster-NILE22018	0
Entity	system	cluster-NILE22003	system	cluster-NILE22019	0
Entity	system	cluster-NILE22003	system	cluster-NILE22020	0
Entity	system	cluster-NILE22003	system	cluster-NILE22021	0
Entity	system	cluster-NILE22003	system	cluster-NILE22022	0
Entity	system	cluster-NILE22003	system	cluster-NILE22023	0
Entity	system	cluster-NILE22003	system	cluster-NILE22024	0
Entity	system	cluster-NILE22003	system	cluster-NILE22025	0
Entity	system	cluster-NILE22003	system	cluster-NILE22026	0
Entity	system	cluster-NILE22003	system	cluster-NILE22027	0
Entity	system	cluster-NILE22003	system	cluster-NILE22028	0
Entity	system	cluster-NILE22003	system	cluster-NILE22029	0
Entity	system	cluster-NILE22003	system	cluster-NILE22030	0
Entity	system	cluster-NILE22003	system	cluster-NILE22031	0
Entity	system	cluster-NILE22003	system	cluster-NILE22032	0
Entity	system	cluster-NILE22003	system	cluster-NILE22033	0
Entity	system	cluster-NILE22003	system	cluster-NILE22034	0
Entity	system	cluster-NILE22004	system	cluster-NILE21995	0
Entity	system	cluster-NILE22004	system	cluster-NILE21996	0
Entity	system	cluster-NILE22004	system	cluster-NILE21997	0
Entity	system	cluster-NILE22004	system	cluster-NILE21998	0
Entity	system	cluster-NILE22004	system	cluster-NILE21999	0
Entity	system	cluster-NILE22004	system	cluster-NILE22000	0
Entity	system	cluster-NILE22004	system	cluster-NILE22001	0
Entity	system	cluster-NILE22004	system	cluster-NILE22002	0
Entity	system	cluster-NILE22004	system	cluster-NILE22003	0
Entity	system	cluster-NILE22004	system	cluster-NILE22004	1
Entity	system	cluster-NILE22004	system	cluster-NILE22005	0
Entity	system	cluster-NILE22004	system	cluster-NILE22006	0
Entity	system	cluster-NILE22004	system	cluster-NILE22007	0
Entity	system	cluster-NILE22004	system	cluster-NILE22008	0
Entity	system	cluster-NILE22004	system	cluster-NILE22009	0
Entity	system	cluster-NILE22004	system	cluster-NILE22010	0
Entity	system	cluster-NILE22004	system	cluster-NILE22011	0
Entity	system	cluster-NILE22004	system	cluster-NILE22012	0
Entity	system	cluster-NILE22004	system	cluster-NILE22013	0
Entity	system	cluster-NILE22004	system	cluster-NILE22014	0
Entity	system	cluster-NILE22004	system	cluster-NILE22015	0
Entity	system	cluster-NILE22004	system	cluster-NILE22016	0
Entity	system	cluster-NILE22004	system	cluster-NILE22017	0
Entity	system	cluster-NILE22004	system	cluster-NILE22018	0
Entity	system	cluster-NILE22004	system	cluster-NILE22019	0
Entity	system	cluster-NILE22004	system	cluster-NILE22020	0
Entity	system	cluster-NILE22004	system	cluster-NILE22021	0
Entity	system	cluster-NILE22004	system	cluster-NILE22022	0
Entity	system	cluster-NILE22004	system	cluster-NILE22023	0
Entity	system	cluster-NILE22004	system	cluster-NILE22024	0
Entity	system	cluster-NILE22004	system	cluster-NILE22025	0
Entity	system	cluster-NILE22004	system	cluster-NILE22026	0
Entity	system	cluster-NILE22004	system	cluster-NILE22027	0
Entity	system	cluster-NILE22004	system	cluster-NILE22028	0
Entity	system	cluster-NILE22004	system	cluster-NILE22029	0
Entity	system	cluster-NILE22004	system	cluster-NILE22030	0
Entity	system	cluster-NILE22004	system	cluster-NILE22031	0
Entity	system	cluster-NILE22004	system	cluster-NILE22032	0
Entity	system	cluster-NILE22004	system	cluster-NILE22033	0
Entity	system	cluster-NILE22004	system	cluster-NILE22034	0
Entity	system	cluster-NILE22005	system	cluster-NILE21995	0
Entity	system	cluster-NILE22005	system	cluster-NILE21996	0
Entity	system	cluster-NILE22005	system	cluster-NILE21997	0
Entity	system	cluster-NILE22005	system	cluster-NILE21998	0
Entity	system	cluster-NILE22005	system	cluster-NILE21999	0
Entity	system	cluster-NILE22005	system	cluster-NILE22000	0
Entity	system	cluster-NILE22005	system	cluster-NILE22001	0
Entity	system	cluster-NILE22005	system	cluster-NILE22002	0
Entity	system	cluster-NILE22005	system	cluster-NILE22003	0
Entity	system	cluster-NILE22005	system	cluster-NILE22004	0
Entity	system	cluster-NILE22005	system	cluster-NILE22005	1
Entity	system	cluster-NILE22005	system	cluster-NILE22006	0
Entity	system	cluster-NILE22005	system	cluster-NILE22007	0
Entity	system	cluster-NILE22005	system	cluster-NILE22008	0
Entity	system	cluster-NILE22005	system	cluster-NILE22009	0
Entity	system	cluster-NILE22005	system	cluster-NILE22010	0
Entity	system	cluster-NILE22005	system	cluster-NILE22011	0
Entity	system	cluster-NILE22005	system	cluster-NILE22012	0
Entity	system	cluster-NILE22005	system	cluster-NILE22013	0
Entity	system	cluster-NILE22005	system	cluster-NILE22014	0
Entity	system	cluster-NILE22005	system	cluster-NILE22015	0
Entity	system	cluster-NILE22005	system	cluster-NILE22016	0
Entity	system	cluster-NILE22005	system	cluster-NILE22017	0
Entity	system	cluster-NILE22005	system	cluster-NILE22018	0
Entity	system	cluster-NILE22005	system	cluster-NILE22019	0
Entity	system	cluster-NILE22005	system	cluster-NILE22020	0
Entity	system	cluster-NILE22005	system	cluster-NILE22021	0
Entity	system	cluster-NILE22005	system	cluster-NILE22022	0
Entity	system	cluster-NILE22005	system	cluster-NILE22023	0
Entity	system	cluster-NILE22005	system	cluster-NILE22024	0
Entity	system	cluster-NILE22005	system	cluster-NILE22025	0
Entity	system	cluster-NILE22005	system	cluster-NILE22026	0
Entity	system	cluster-NILE22005	system	cluster-NILE22027	0
Entity	system	cluster-NILE22005	system	cluster-NILE22028	0
Entity	system	cluster-NILE22005	system	cluster-NILE22029	0
Entity	system	cluster-NILE22005	system	cluster-NILE22030	0
Entity	system	cluster-NILE22005	system	cluster-NILE22031	0
Entity	system	cluster-NILE22005	system	cluster-NILE22032	0
Entity	system	cluster-NILE22005	system	cluster-NILE22033	0
Entity	system	cluster-NILE22005	system	cluster-NILE22034	0
Entity	system	cluster-NILE22006	system	cluster-NILE21995	0
Entity	system	cluster-NILE22006	system	cluster-NILE21996	0
Entity	system	cluster-NILE22006	system	cluster-NILE21997	0
Entity	system	cluster-NILE22006	system	cluster-NILE21998	0
Entity	system	cluster-NILE22006	system	cluster-NILE21999	0
Entity	system	cluster-NILE22006	system	cluster-NILE22000	0
Entity	system	cluster-NILE22006	system	cluster-NILE22001	0
Entity	system	cluster-NILE22006	system	cluster-NILE22002	0
Entity	system	cluster-NILE22006	system	cluster-NILE22003	0
Entity	system	cluster-NILE22006	system	cluster-NILE22004	0
Entity	system	cluster-NILE22006	system	cluster-NILE22005	0
Entity	system	cluster-NILE22006	system	cluster-NILE22006	2
Entity	system	cluster-NILE22006	system	cluster-NILE22007	0
Entity	system	cluster-NILE22006	system	cluster-NILE22008	0
Entity	system	cluster-NILE22006	system	cluster-NILE22009	0
Entity	system	cluster-NILE22006	system	cluster-NILE22010	0
Entity	system	cluster-NILE22006	system	cluster-NILE22011	0
Entity	system	cluster-NILE22006	system	cluster-NILE22012	0
Entity	system	cluster-NILE22006	system	cluster-NILE22013	0
Entity	system	cluster-NILE22006	system	cluster-NILE22014	0
Entity	system	cluster-NILE22006	system	cluster-NILE22015	0
Entity	system	cluster-NILE22006	system	cluster-NILE22016	0
Entity	system	cluster-NILE22006	system	cluster-NILE22017	0
Entity	system	cluster-NILE22006	system	cluster-NILE22018	0
