metatype	system_or_gold1	cluster1	system_or_gold2	cluster2	similarity
Entity	system	cluster-NILE22356	system	cluster-NILE22346	0
Entity	system	cluster-NILE22356	system	cluster-NILE22347	0
Entity	system	cluster-NILE22356	system	cluster-NILE22348	0
Entity	system	cluster-NILE22356	system	cluster-NILE22349	0
Entity	system	cluster-NILE22356	system	cluster-NILE22350	0
Entity	system	cluster-NILE22356	system	cluster-NILE22351	0
Entity	system	cluster-NILE22356	system	cluster-NILE22352	0
Entity	system	cluster-NILE22356	system	cluster-NILE22354	0
Entity	system	cluster-NILE22356	system	cluster-NILE22355	0
Entity	system	cluster-NILE22356	system	cluster-NILE22356	1
Entity	system	cluster-NILE22356	system	cluster-NILE22358	0
Entity	system	cluster-NILE22356	system	cluster-NILE22359	0
Entity	system	cluster-NILE22356	system	cluster-NILE22360	0
Entity	system	cluster-NILE22356	system	cluster-NILE22361	0
Entity	system	cluster-NILE22358	system	cluster-NILE22340	0
Entity	system	cluster-NILE22358	system	cluster-NILE22341	0
Entity	system	cluster-NILE22358	system	cluster-NILE22342	0
Entity	system	cluster-NILE22358	system	cluster-NILE22343	0
Entity	system	cluster-NILE22358	system	cluster-NILE22344	0
Entity	system	cluster-NILE22358	system	cluster-NILE22345	0
Entity	system	cluster-NILE22358	system	cluster-NILE22346	0
Entity	system	cluster-NILE22358	system	cluster-NILE22347	0
Entity	system	cluster-NILE22358	system	cluster-NILE22348	0
Entity	system	cluster-NILE22358	system	cluster-NILE22349	0
Entity	system	cluster-NILE22358	system	cluster-NILE22350	0
Entity	system	cluster-NILE22358	system	cluster-NILE22351	0
Entity	system	cluster-NILE22358	system	cluster-NILE22352	0
Entity	system	cluster-NILE22358	system	cluster-NILE22354	0
Entity	system	cluster-NILE22358	system	cluster-NILE22355	0
Entity	system	cluster-NILE22358	system	cluster-NILE22356	0
Entity	system	cluster-NILE22358	system	cluster-NILE22358	1
Entity	system	cluster-NILE22358	system	cluster-NILE22359	0
Entity	system	cluster-NILE22358	system	cluster-NILE22360	0
Entity	system	cluster-NILE22358	system	cluster-NILE22361	0
Entity	system	cluster-NILE22359	system	cluster-NILE22340	0
Entity	system	cluster-NILE22359	system	cluster-NILE22341	0
Entity	system	cluster-NILE22359	system	cluster-NILE22342	0
Entity	system	cluster-NILE22359	system	cluster-NILE22343	0
Entity	system	cluster-NILE22359	system	cluster-NILE22344	0
Entity	system	cluster-NILE22359	system	cluster-NILE22345	0
Entity	system	cluster-NILE22359	system	cluster-NILE22346	0
Entity	system	cluster-NILE22359	system	cluster-NILE22347	0
Entity	system	cluster-NILE22359	system	cluster-NILE22348	0
Entity	system	cluster-NILE22359	system	cluster-NILE22349	0
Entity	system	cluster-NILE22359	system	cluster-NILE22350	0
Entity	system	cluster-NILE22359	system	cluster-NILE22351	0
Entity	system	cluster-NILE22359	system	cluster-NILE22352	0
Entity	system	cluster-NILE22359	system	cluster-NILE22354	0
Entity	system	cluster-NILE22359	system	cluster-NILE22355	0
Entity	system	cluster-NILE22359	system	cluster-NILE22356	0
Entity	system	cluster-NILE22359	system	cluster-NILE22358	0
Entity	system	cluster-NILE22359	system	cluster-NILE22359	1
Entity	system	cluster-NILE22359	system	cluster-NILE22360	0
Entity	system	cluster-NILE22359	system	cluster-NILE22361	0
Entity	system	cluster-NILE22360	system	cluster-NILE22340	0
Entity	system	cluster-NILE22360	system	cluster-NILE22341	0
Entity	system	cluster-NILE22360	system	cluster-NILE22342	0
Entity	system	cluster-NILE22360	system	cluster-NILE22343	0
Entity	system	cluster-NILE22360	system	cluster-NILE22344	0
Entity	system	cluster-NILE22360	system	cluster-NILE22345	0
Entity	system	cluster-NILE22360	system	cluster-NILE22346	0
Entity	system	cluster-NILE22360	system	cluster-NILE22347	0
Entity	system	cluster-NILE22360	system	cluster-NILE22348	0
Entity	system	cluster-NILE22360	system	cluster-NILE22349	0
Entity	system	cluster-NILE22360	system	cluster-NILE22350	0
Entity	system	cluster-NILE22360	system	cluster-NILE22351	0
Entity	system	cluster-NILE22360	system	cluster-NILE22352	0
Entity	system	cluster-NILE22360	system	cluster-NILE22354	0
Entity	system	cluster-NILE22360	system	cluster-NILE22355	0
Entity	system	cluster-NILE22360	system	cluster-NILE22356	0
Entity	system	cluster-NILE22360	system	cluster-NILE22358	0
Entity	system	cluster-NILE22360	system	cluster-NILE22359	0
Entity	system	cluster-NILE22360	system	cluster-NILE22360	1
Entity	system	cluster-NILE22360	system	cluster-NILE22361	0
Entity	system	cluster-NILE22361	system	cluster-NILE22340	0
Entity	system	cluster-NILE22361	system	cluster-NILE22341	0
Entity	system	cluster-NILE22361	system	cluster-NILE22342	0
Entity	system	cluster-NILE22361	system	cluster-NILE22343	0
Entity	system	cluster-NILE22361	system	cluster-NILE22344	0
Entity	system	cluster-NILE22361	system	cluster-NILE22345	0
Entity	system	cluster-NILE22361	system	cluster-NILE22346	0
Entity	system	cluster-NILE22361	system	cluster-NILE22347	0
Entity	system	cluster-NILE22361	system	cluster-NILE22348	0
Entity	system	cluster-NILE22361	system	cluster-NILE22349	0
Entity	system	cluster-NILE22361	system	cluster-NILE22350	0
Entity	system	cluster-NILE22361	system	cluster-NILE22351	0
Entity	system	cluster-NILE22361	system	cluster-NILE22352	0
Entity	system	cluster-NILE22361	system	cluster-NILE22354	0
Entity	system	cluster-NILE22361	system	cluster-NILE22355	0
Entity	system	cluster-NILE22361	system	cluster-NILE22356	0
Entity	system	cluster-NILE22361	system	cluster-NILE22358	0
Entity	system	cluster-NILE22361	system	cluster-NILE22359	0
Entity	system	cluster-NILE22361	system	cluster-NILE22360	0
Entity	system	cluster-NILE22361	system	cluster-NILE22361	1
Relation	system	cluster-NILR22340	system	cluster-NILR22340	1
Relation	system	cluster-NILR22340	system	cluster-NILR22341	0
Relation	system	cluster-NILR22340	system	cluster-NILR22342	0
Relation	system	cluster-NILR22340	system	cluster-NILR22343	0
Relation	system	cluster-NILR22340	system	cluster-NILR22344	0
Relation	system	cluster-NILR22340	system	cluster-NILR22345	0
Relation	system	cluster-NILR22341	system	cluster-NILR22340	0
Relation	system	cluster-NILR22341	system	cluster-NILR22341	1
Relation	system	cluster-NILR22341	system	cluster-NILR22342	0
Relation	system	cluster-NILR22341	system	cluster-NILR22343	0
Relation	system	cluster-NILR22341	system	cluster-NILR22344	0
Relation	system	cluster-NILR22341	system	cluster-NILR22345	0
Relation	system	cluster-NILR22342	system	cluster-NILR22340	0
Relation	system	cluster-NILR22342	system	cluster-NILR22341	0
Relation	system	cluster-NILR22342	system	cluster-NILR22342	1
Relation	system	cluster-NILR22342	system	cluster-NILR22343	0
Relation	system	cluster-NILR22342	system	cluster-NILR22344	0
Relation	system	cluster-NILR22342	system	cluster-NILR22345	0
Relation	system	cluster-NILR22343	system	cluster-NILR22340	0
Relation	system	cluster-NILR22343	system	cluster-NILR22341	0
Relation	system	cluster-NILR22343	system	cluster-NILR22342	0
Relation	system	cluster-NILR22343	system	cluster-NILR22343	1
Relation	system	cluster-NILR22343	system	cluster-NILR22344	0
Relation	system	cluster-NILR22343	system	cluster-NILR22345	0
Relation	system	cluster-NILR22344	system	cluster-NILR22340	0
Relation	system	cluster-NILR22344	system	cluster-NILR22341	0
Relation	system	cluster-NILR22344	system	cluster-NILR22342	0
Relation	system	cluster-NILR22344	system	cluster-NILR22343	0
Relation	system	cluster-NILR22344	system	cluster-NILR22344	1
Relation	system	cluster-NILR22344	system	cluster-NILR22345	0
Relation	system	cluster-NILR22345	system	cluster-NILR22340	0
Relation	system	cluster-NILR22345	system	cluster-NILR22341	0
Relation	system	cluster-NILR22345	system	cluster-NILR22342	0
Relation	system	cluster-NILR22345	system	cluster-NILR22343	0
Relation	system	cluster-NILR22345	system	cluster-NILR22344	0
Relation	system	cluster-NILR22345	system	cluster-NILR22345	1
Event	system	cluster-NILV22340	system	cluster-NILV22340	2
Event	system	cluster-NILV22340	system	cluster-NILV22341	0
Event	system	cluster-NILV22340	system	cluster-NILV22342	0
Event	system	cluster-NILV22340	system	cluster-NILV22343	0
Event	system	cluster-NILV22340	system	cluster-NILV22345	0
Event	system	cluster-NILV22340	system	cluster-NILV22346	0
Event	system	cluster-NILV22341	system	cluster-NILV22340	0
Event	system	cluster-NILV22341	system	cluster-NILV22341	2
Event	system	cluster-NILV22341	system	cluster-NILV22342	0
Event	system	cluster-NILV22341	system	cluster-NILV22343	0
Event	system	cluster-NILV22341	system	cluster-NILV22345	0
Event	system	cluster-NILV22341	system	cluster-NILV22346	0
Event	system	cluster-NILV22342	system	cluster-NILV22340	0
Event	system	cluster-NILV22342	system	cluster-NILV22341	0
Event	system	cluster-NILV22342	system	cluster-NILV22342	2
Event	system	cluster-NILV22342	system	cluster-NILV22343	0
Event	system	cluster-NILV22342	system	cluster-NILV22345	0
Event	system	cluster-NILV22342	system	cluster-NILV22346	0
Event	system	cluster-NILV22343	system	cluster-NILV22340	0
Event	system	cluster-NILV22343	system	cluster-NILV22341	0
Event	system	cluster-NILV22343	system	cluster-NILV22342	0
Event	system	cluster-NILV22343	system	cluster-NILV22343	2
Event	system	cluster-NILV22343	system	cluster-NILV22345	0
Event	system	cluster-NILV22343	system	cluster-NILV22346	0
Event	system	cluster-NILV22345	system	cluster-NILV22340	0
Event	system	cluster-NILV22345	system	cluster-NILV22341	0
Event	system	cluster-NILV22345	system	cluster-NILV22342	0
Event	system	cluster-NILV22345	system	cluster-NILV22343	0
Event	system	cluster-NILV22345	system	cluster-NILV22345	1
